gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
177213703,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cairns:Queerah Meatworks,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-17,145.75,NA,NA,NA,NA,NA,NA,1979-04-01T00:00:00,NA,4,1979,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,21207,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:19.419Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213702,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Edmonton:,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-17.01667,145.75,NA,NA,NA,NA,NA,NA,1966-03-01T00:00:00,NA,3,1966,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,21335,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:17.904Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213701,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cairns:Stratford,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-16.88333,145.73334,NA,NA,NA,NA,NA,NA,1971-05-01T00:00:00,NA,5,1971,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,21230,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:17.814Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213700,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cairns:Yorkey's Knob N of,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-16.81667,145.71666,NA,NA,NA,NA,NA,NA,1979-02-01T00:00:00,NA,2,1979,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,20604,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:17.765Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213699,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,"Cairns:Upper Freshwater Ck, Whitfield Ra nr",Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-16.867,145.7,NA,NA,NA,NA,NA,NA,1974-08-01T00:00:00,NA,8,1974,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,20805,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:19.785Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213698,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cunnamulla:,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-28.06667,145.68333,NA,NA,NA,NA,NA,NA,1951-01-01T00:00:00,NA,1,1951,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,30806,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:19.674Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213697,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cunnamulla:,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-28.06667,145.68333,NA,NA,NA,NA,NA,NA,1951-01-01T00:00:00,NA,1,1951,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,30872,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:19.648Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213696,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cunnamulla:,Queensland,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-28.06667,145.68333,NA,NA,NA,NA,NA,NA,1951-01-01T00:00:00,NA,1,1951,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,30824,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:19.386Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213695,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cobram:,Victoria,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-35.91667,145.64999,NA,NA,NA,NA,NA,NA,,NA,NA,NA,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,20594,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:19.419Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
177213694,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,AU,Cobram:,Victoria,PRESENT,NA,5ab24120-de25-11dc-9a41-b8a03c50a862,-35.91667,145.64999,NA,NA,NA,NA,NA,NA,1952-01-01T00:00:00,NA,1,1952,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,30550,,,,CC_BY_4_0,,No data,NA,NA,2023-05-23T02:57:17.904Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
