gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,LongitudeF,Longitude,Latitude,elev_units
3031834313,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3697882,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,AU,,Victoria,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,138150,,7,,,,6/18/16 23:30,18,6,2016,1652950,1652950,HUMAN_OBSERVATION,iNaturalist,Observations,3697882,,Remy,12/27/19 5:45,CC_BY_NC_4_0,vuk,vuk,,,2023-04-18T11:50:15.675Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES,145,145.145874,-38.056742,meters
177217004,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,AU,Tuppal:,New South Wales,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,104,,,,4/1/51 0:00,,4,1951,1652950,1652950,PRESERVED_SPECIMEN,UQIC,UQIC,31148,,,,CC_BY_4_0,,No data,,,2023-04-03T18:25:12.939Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,145,145.25,-35.68333,meters
2446103756,beed1b50-8c73-11dc-aaed-b8a03c50a862,82f007ee-0f33-4119-81bf-c52f8f67c789,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,Albury,New South Wales,PRESENT,2,64bd66c1-e7d3-48d0-9462-488729aed122,10000,,171,,,,1/1/53 0:00,,,1953,1652950,1652950,PRESERVED_SPECIMEN,CSIRO,ANIC,29-059406-087,,,,CC_BY_4_0,,", N.D.",,,2023-04-17T11:59:57.007Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,146,146.9333,-36.08333,meters
2446098322,beed1b50-8c73-11dc-aaed-b8a03c50a862,6bcb8930-ffb5-4fb7-98a9-c08b1c9cb70e,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,"Mulwala, Murray",New South Wales,PRESENT,1,64bd66c1-e7d3-48d0-9462-488729aed122,10000,,127,,,,1/1/51 0:00,,,1951,1652950,1652950,PRESERVED_SPECIMEN,CSIRO,ANIC,29-059385-066,,,,CC_BY_4_0,,,,,2023-04-17T11:59:57.417Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,146,146.016667,-35.983333,meters
177217061,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex quinquefasciatus,,AU,Kosciusko:,New South Wales,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,2052,,,,,,,,1652950,1652950,PRESERVED_SPECIMEN,UQIC,UQIC,31159,,,,CC_BY_4_0,,No data,,,2023-04-03T18:25:12.997Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,148,148.26666,-36.45,meters
3901689813,0645ccdb-e001-4ab0-9729-51f1755e007e,f85c6aeb-d860-447b-8480-113a805b943b,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,locality withheld,New South Wales,PRESENT,,ef66652d-3cc3-4140-b268-a07d1e53441b,4,1e-09,560,,,,1/17/21 0:00,17,1,2021,1652950,1652950,HUMAN_OBSERVATION,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,SPJGI7366825,,,,CC_BY_4_0,NSW National Parks and Wildlife Service,OIXR16080301,,,2023-04-17T21:55:21.325Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,148,148.4305,-36.7294,meters
3901712740,0645ccdb-e001-4ab0-9729-51f1755e007e,d5564948-ef68-453a-a216-d643f05d07f5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,locality withheld,New South Wales,PRESENT,,ef66652d-3cc3-4140-b268-a07d1e53441b,4,1e-09,843,,,,12/7/20 0:00,7,12,2020,1652950,1652950,HUMAN_OBSERVATION,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,SPJGI7366805,,,,CC_BY_4_0,NSW National Parks and Wildlife Service,OIXR16080301,,,2023-04-17T21:52:54.613Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,149,149.1207,-36.2388,meters
2446094118,beed1b50-8c73-11dc-aaed-b8a03c50a862,e13a8a9b-48f8-47b5-b671-100bb5bfb163,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,Canberra (general),Australian Capital Territory,PRESENT,1,64bd66c1-e7d3-48d0-9462-488729aed122,10000,,579,,,,1/16/40 0:00,16,1,1940,1652950,1652950,PRESERVED_SPECIMEN,CSIRO,ANIC,29-060472-221,,,,CC_BY_4_0,,,,,2023-04-17T11:59:53.697Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,149,149.133333,-35.3,meters
3901650412,0645ccdb-e001-4ab0-9729-51f1755e007e,39523ab5-5d9c-4267-9474-68091a4e719f,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,locality withheld,New South Wales,PRESENT,,ef66652d-3cc3-4140-b268-a07d1e53441b,4,1e-09,94,,,,11/11/20 0:00,11,11,2020,1652950,1652950,HUMAN_OBSERVATION,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,SPJGI7366917,,,,CC_BY_4_0,NSW National Parks and Wildlife Service,OIXR16080301,,,2023-04-17T21:54:04.427Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,150,150.1269,-35.6412,meters
3901671527,0645ccdb-e001-4ab0-9729-51f1755e007e,66a3a1fe-4dae-4feb-aff1-24956aaeffff,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,,SPECIES,"Culex quinquefasciatus Say, 1823",Culex (Culex) quinquefasciatus,"Say, 1823",AU,locality withheld,New South Wales,PRESENT,,ef66652d-3cc3-4140-b268-a07d1e53441b,4,1e-09,29,,,,11/11/20 0:00,11,11,2020,1652950,1652950,HUMAN_OBSERVATION,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,SPJGI7366890,,,,CC_BY_4_0,NSW National Parks and Wildlife Service,OIXR16080301,,,2023-04-17T21:52:01.620Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,150,150.1874,-35.6898,meters
