gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,LongitudeF,Longitude,Latitude,elev_units
1300007026,2ca312ee-40cf-49e0-b864-31531b7eba81,urn:catalog:AMGS:AMAI:LIM 42AF:34685,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,ZA,Sabie river at Mlondozi,Mpumalanga,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,,,183,,,,1990-10-23T00:00:00Z,23,10,1990,1652991,1652991,PRESERVED_SPECIMEN,AM,Aquatic Invertebrates,LIM 42AF,,"Mangold, Stuart",,CC_BY_4_0,,"Barber-James, Helen; de Moor, Ferdy",,,2023-01-24T16:07:46.967Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,32,32,-25.16,meters
177216443,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,AU,South Perth:,Western Australia,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,11,,,,1964-05-01T00:00:00Z,,5,1964,1652991,1652991,PRESERVED_SPECIMEN,UQIC,UQIC,22734,,,,CC_BY_4_0,,No data,,,2023-04-03T18:25:10.693Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE,115,115.85361,-31.98306,meters
3743278637,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108637579,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,AU,,South Australia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,28790,,336,,,,2022-03-15T15:49:00Z,15,3,2022,1652991,1652991,HUMAN_OBSERVATION,iNaturalist,Observations,108637579,,KMCB,2022-03-15T05:23:17Z,CC_BY_NC_4_0,KMCB,KMCB,,,2023-04-19T13:26:08.575Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,138,138.780263,-34.791459,meters
177216445,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,AU,"Cunnamulla:Orinya, 130 miles NW of",Queensland,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,170,,,,1966-10-01T00:00:00Z,,10,1966,1652991,1652991,PRESERVED_SPECIMEN,UQIC,UQIC,30957,,,,CC_BY_4_0,,No data,,,2023-04-03T18:25:12.874Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE,144,144.31667,-27.51667,meters
3901660782,0645ccdb-e001-4ab0-9729-51f1755e007e,fca9e0ce-36e6-46e0-8bdd-c2f32040e57a,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex molestus Forsskål, 1775",Culex (Culex) molestus,"Forsskål, 1775",AU,locality withheld,New South Wales,PRESENT,,ef66652d-3cc3-4140-b268-a07d1e53441b,4,1e-09,317,,,,2020-11-14T00:00:00Z,14,11,2020,8013980,1652991,HUMAN_OBSERVATION,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,SPJGI7366809,,,,CC_BY_4_0,NSW National Parks and Wildlife Service,OIXR16080301,,,2023-04-17T21:55:13.870Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,148,148.6765,-33.8331,meters
177216444,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex pipiens Linnaeus, 1758",Culex pipiens,,AU,Raymond Terrace:,New South Wales,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,7,,,,1978-05-01T00:00:00Z,,5,1978,1652991,1652991,PRESERVED_SPECIMEN,UQIC,UQIC,22737,,,,CC_BY_4_0,,No data,,,2023-04-03T18:25:12.924Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE,151,151.75,-32.76667,meters
3039458036,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/69388945,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,molestus,SUBSPECIES,"Culex pipiens molestus Forskal, 1775",Culex pipiens molestus,,AU,,South Australia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31,,350,,,,2021-02-10T11:18:00Z,10,2,2021,5885716,1652991,HUMAN_OBSERVATION,iNaturalist,Observations,69388945,,Stephen Fricker,2021-02-12T06:03:46Z,CC_BY_NC_4_0,Chris Seager,Chris Seager,,,2023-04-19T13:21:50.590Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,138,138.862403,-35.064588,meters
3350935315,d8cd16ba-bb74-4420-821e-083f2bac17c2,KU495007,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,molestus,SUBSPECIES,"Culex pipiens molestus Forskal, 1775",Culex pipiens molestus,,AU,"Victoria, Shire of Gannawarra, Kerang, Golf Club",,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,79,,,,2014-02-17T00:00:00Z,17,2,2014,5885716,1652991,PRESERVED_SPECIMEN,,,VAITC4339B,,Karen L Brown,,CC_BY_4_0,,Victorian Arbovirus Disease Control Program,,,2023-04-22T12:43:28.817Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,143,143.940002,-35.73,meters
3895355665,37beb6ea-e591-41e3-b781-e384250dc42c,370c2ca4-1030-471a-9da5-7a5629401a49,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,,SPECIES,"Culex molestus Forsskål, 1775",Culex (Culex) molestus,"Forsskål, 1775",AU,,Victoria,PRESENT,,a4ee8241-94f8-40b8-8c47-31aaf9430c90,1,,246,,,,1997-04-08T00:00:00Z,8,4,1997,8013980,1652991,OCCURRENCE,,,10983198,,,,CC_BY_4_0,,"Officers, E.A.P.",,,2023-04-16T18:47:48.176Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,144,144.491,-36.9615,meters
3351725852,d8cd16ba-bb74-4420-821e-083f2bac17c2,MN389459,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex pipiens,molestus,SUBSPECIES,"Culex pipiens molestus Forskal, 1775",Culex pipiens molestus,,AU,"Carwoola, NSW",,PRESENT,,ada9d123-ddb4-467d-8891-806ea8d94230,,,773,,,,2014-01-13T00:00:00Z,13,1,2014,5885716,1652991,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,2023-04-22T12:43:34.922Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,149,149.380005,-35.389999,meters
