gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,LongitudeF,Longitude,Latitude,elev_units
177214643,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,PG,New Britain:Toma,No data,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,327,,,,,,,,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,30612,,,,CC_BY_4_0,,No data,,,2023-05-23T02:57:15.634Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,152,152.1667,-4.3833,meters
177214578,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,PG,Mortlock:,No data,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,-11,,,,1959-05-01T00:00:00Z,,5,1959,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,21056,,,,CC_BY_4_0,,No data,,,2023-05-23T02:57:15.621Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,157,157,-4.75,meters
177214573,88e38292-f762-11e1-a439-00145eb45e9a,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,,PG,Tasman:,No data,PRESENT,,5ab24120-de25-11dc-9a41-b8a03c50a862,,,-42,,,,1959-05-01T00:00:00Z,,5,1959,1652660,1652660,PRESERVED_SPECIMEN,UQIC,UQIC,21225,,,,CC_BY_4_0,,No data,,,2023-05-23T02:57:12.762Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,159,159.333,-4.5,meters
3091660315,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478466,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",PH,San Jose,Occidental Mindoro,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,30956,,3,,,,1945-01-04T00:00:00Z,4,1,1945,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478466,,,,CC0_1_0,,E.S. Ross,,,2023-05-22T00:06:21.900Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,121,121.067613,12.352748,meters
3059285346,96404cc2-f762-11e1-a439-00145eb45e9a,urn:uuid:5d169ce3-5ab1-4d71-9268-231568b9c411,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889",Culex annulirostris,Skuse,PH,Tarragona,Leyte Province,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,3036,,5,,,,1945-06-15T00:00:00Z,15,6,1945,1652660,1652660,PRESERVED_SPECIMEN,YPM,ENT,YPM ENT 682685,,,,CC0_1_0,Yale Peabody Museum,Charles L. Remington,,,2023-05-28T01:49:44.362Z,StillImage,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,124,124.9961,10.8308,meters
3091648315,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478469,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",GU,,,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,26757,,39,,,,1945-01-04T00:00:00Z,4,1,1945,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478469,,J.N. Belkin,,CC0_1_0,,,,,2023-05-22T00:06:14.697Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,144,144.768841,13.453226,meters
3091649318,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478471,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",GU,,,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,28859,,19,,,,1945-01-04T00:00:00Z,4,1,1945,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478471,,J.N. Belkin,,CC0_1_0,,,,,2023-05-22T00:06:14.697Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,144,144.766967,13.463519,meters
3091654319,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478493,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",MP,"Saipan, Chalan Kanoa",,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,2197,,44,,,,1944-08-29T00:00:00Z,29,8,1944,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478493,15,,,CC0_1_0,,D.G. Hall,,,2023-05-22T00:06:14.675Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,145,145.714424,15.137255,meters
3091666312,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478409,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",FM,"Moen, Truk, Civ. Ad. Area",,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,5421,,36,,,,1949-04-10T00:00:00Z,10,4,1949,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478409,,,,CC0_1_0,,R.W.L. Potts,,,2023-05-22T00:06:21.846Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,151,151.853333,7.441111,meters
3091661315,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478422,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",FM,"Truk, S. Valley, Mt. Tonachau, Moen",,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,1807,,7,,,,1949-04-25T00:00:00Z,25,4,1949,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478422,,,,CC0_1_0,,R.W.L. Potts,,,2023-05-22T00:06:21.779Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,151,151.846111,7.454722,meters
3091663318,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8478478,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex annulirostris,,SPECIES,"Culex annulirostris Skuse, 1889","Culex annulirostris Skuse, 1889","Skuse, 1889",FM,"Sokas Island, Ponape",,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,19260,,226,,,,1945-01-04T00:00:00Z,4,1,1945,1652660,1652660,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8478478,17.22,,,CC0_1_0,,H.S. Hurlbut,,,2023-05-22T00:06:21.758Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,158,158.2325,6.906944,meters
